"","reference","decimalLatitude","decimalLongitude","eventDate","bud","flower","fruit","seed_disperse","veg_only","dataset","month","day","year","jdate"
"149","https://midatlanticherbaria.org/portal/collections/individual/index.php?occid=11968890",40.329977,-78.620217,1950-05-31,"NA","Y","NA","NA","NA","Online Herbarium",5,31,1950,151
"150","https://midatlanticherbaria.org/portal/collections/individual/index.php?occid=11968974",40.341492,-75.904843,1945-07-15,"NA","NA","NA","Y","NA","Online Herbarium",7,15,1945,196
"151","https://midatlanticherbaria.org/portal/collections/individual/index.php?occid=12527089",40.352608,-74.440151,1931-04-25,"Y","Y","NA","NA","NA","Online Herbarium",4,25,1931,115
"152","https://midatlanticherbaria.org/portal/collections/individual/index.php?occid=11968864",40.357549,-78.505814,1957-05-02,"Y","Y","NA","NA","NA","Online Herbarium",5,2,1957,122
"153","https://midatlanticherbaria.org/portal/collections/individual/index.php?occid=12013307",40.358471,-79.016654,2009-08-21,"NA","Y","NA","NA","NA","Online Herbarium",8,21,2009,233
"154","https://midatlanticherbaria.org/portal/collections/individual/index.php?occid=12013308",40.361532,-79.008843,2009-08-21,"NA","NA","NA","Y","NA","Online Herbarium",8,21,2009,233
"155","https://midatlanticherbaria.org/portal/collections/individual/index.php?occid=18329561",40.368041,-74.22439,1958-05-09,"Y","Y","NA","NA","NA","Online Herbarium",5,9,1958,129
"156","https://midatlanticherbaria.org/portal/collections/individual/index.php?occid=11968976",40.368125,-79.26059,1909-09-16,"NA","NA","NA","Y","NA","Online Herbarium",9,16,1909,259
"157","https://midatlanticherbaria.org/portal/collections/individual/index.php?occid=18329553",40.376066,-74.270921,1941-11-02,"Y","Y","NA","NA","NA","Online Herbarium",11,2,1941,306
"158","https://midatlanticherbaria.org/portal/collections/individual/index.php?occid=18329560",40.376066,-74.270921,1941-11-02,"NA","NA","NA","Y","NA","Online Herbarium",11,2,1941,306
"159","https://midatlanticherbaria.org/portal/collections/individual/index.php?occid=18329617",40.377281,-74.398483,1940-09-29,"NA","NA","NA","NA","Y","Online Herbarium",9,29,1940,273
"160","https://midatlanticherbaria.org/portal/collections/individual/index.php?occid=12527090",40.391774,-74.398483,1940-09-29,"Y","Y","NA","NA","NA","Online Herbarium",9,29,1940,273
"161","https://midatlanticherbaria.org/portal/collections/individual/index.php?occid=12527085",40.391774,-74.398483,1935-05-16,"Y","Y","NA","NA","NA","Online Herbarium",5,16,1935,136
"162","https://midatlanticherbaria.org/portal/collections/individual/index.php?occid=18326062",40.392451,-75.153289,1946-07-07,"NA","NA","NA","Y","NA","Online Herbarium",7,7,1946,188
"163","https://midatlanticherbaria.org/portal/collections/individual/index.php?occid=11968911",40.39574,-76.70969,1921-08-21,"NA","NA","NA","Y","NA","Online Herbarium",8,21,1921,233
"164","https://midatlanticherbaria.org/portal/collections/individual/index.php?occid=11968906",40.404431,-77.174439,1920-08-22,"NA","NA","NA","NA","Y","Online Herbarium",8,22,1920,235
"165","https://midatlanticherbaria.org/portal/collections/individual/index.php?occid=18326051",40.408705,-75.799641,1936-05-02,"Y","Y","NA","NA","NA","Online Herbarium",5,2,1936,123
"166","https://midatlanticherbaria.org/portal/collections/individual/index.php?occid=12757303",40.409557,-77.172911,1920-08-22,"NA","NA","NA","NA","Y","Online Herbarium",8,22,1920,235
"167","https://midatlanticherbaria.org/portal/collections/individual/index.php?occid=11968924",40.447809,-78.560442,1916-05-13,"Y","Y","NA","NA","NA","Online Herbarium",5,13,1916,134
"168","https://midatlanticherbaria.org/portal/collections/individual/index.php?occid=11968941",40.449528,-77.064205,1920-07-25,"NA","NA","NA","Y","NA","Online Herbarium",7,25,1920,207
"169","https://midatlanticherbaria.org/portal/collections/individual/index.php?occid=24858910",40.450836,-78.561378,1916-05-13,"Y","Y","NA","NA","NA","Online Herbarium",5,13,1916,134
"170","https://midatlanticherbaria.org/portal/collections/individual/index.php?occid=18326024",40.450836,-78.561378,1916-05-13,"Y","Y","NA","NA","NA","Online Herbarium",5,13,1916,134
"171","https://midatlanticherbaria.org/portal/collections/individual/index.php?occid=11968986",40.457324,-77.024092,1920-07-25,"NA","NA","Y","Y","NA","Online Herbarium",7,25,1920,207
"172","https://midatlanticherbaria.org/portal/collections/individual/index.php?occid=12527079",40.459079,-74.960263,1970-05-18,"Y","Y","NA","NA","NA","Online Herbarium",5,18,1970,138
"173","https://midwestherbaria.org/portal/collections/individual/index.php?occid=14417289",40.477101,-74.291389,1906-04-29,"Y","Y","NA","NA","NA","Online Herbarium",4,29,1906,119
"174","https://midatlanticherbaria.org/portal/collections/individual/index.php?occid=12011813",40.478112,-78.278472,2003-06-06,"NA","NA","NA","NA","Y","Online Herbarium",6,6,2003,157
"175","https://midatlanticherbaria.org/portal/collections/individual/index.php?occid=24858903",40.481633,-78.537265,1977-06-19,"NA","NA","NA","NA","Y","Online Herbarium",6,19,1977,170
"176","https://midatlanticherbaria.org/portal/collections/individual/index.php?occid=24858954",40.481905,-77.393269,1940-06-13,"NA","NA","Y","NA","NA","Online Herbarium",6,13,1940,165
"177","https://midatlanticherbaria.org/portal/collections/individual/index.php?occid=18326056",40.509682,-76.31048,1948-07-25,"NA","NA","Y","Y","NA","Online Herbarium",7,25,1948,207
"178","https://midatlanticherbaria.org/portal/collections/individual/index.php?occid=19920771",40.511667,-78.36,2005-06-09,"NA","NA","Y","NA","NA","Online Herbarium",6,9,2005,160
"179","https://midatlanticherbaria.org/portal/collections/individual/index.php?occid=12009748",40.51375,-78.87135,1994-06-04,"NA","Y","Y","NA","NA","Online Herbarium",6,4,1994,155
"180","https://midatlanticherbaria.org/portal/collections/individual/index.php?occid=11968932",40.519344,-78.306955,1904-06-22,"NA","NA","NA","Y","NA","Online Herbarium",6,22,1904,174
"181","https://midatlanticherbaria.org/portal/collections/individual/index.php?occid=11968975",40.521629,-80.230408,1901-08-11,"NA","NA","Y","Y","NA","Online Herbarium",8,11,1901,223
"182","https://midatlanticherbaria.org/portal/collections/individual/index.php?occid=18329682",40.522905,-78.760831,1942-06-05,"NA","Y","Y","NA","NA","Online Herbarium",6,5,1942,156
"183","https://midatlanticherbaria.org/portal/collections/individual/index.php?occid=11968928",40.5363,-79.96742,1912-08-07,"NA","NA","NA","NA","Y","Online Herbarium",8,7,1912,220
"184","https://midatlanticherbaria.org/portal/collections/individual/index.php?occid=11968860",40.537,-78.036374,1908-07-20,"NA","NA","NA","Y","NA","Online Herbarium",7,20,1908,202
"185","https://midatlanticherbaria.org/portal/collections/individual/index.php?occid=19931002",40.541151,-74.21773,1906-07-08,"NA","NA","NA","Y","NA","Online Herbarium",7,8,1906,189
"186","https://midatlanticherbaria.org/portal/collections/individual/index.php?occid=19931003",40.541151,-74.21773,1906-06-22,"NA","NA","NA","NA","Y","Online Herbarium",6,22,1906,173
"187","https://midatlanticherbaria.org/portal/collections/individual/index.php?occid=11968869",40.559512,-79.958493,1920-05-08,"Y","Y","NA","NA","NA","Online Herbarium",5,8,1920,129
"188","https://midatlanticherbaria.org/portal/collections/individual/index.php?occid=18326047",40.561216,-75.535337,1921-06-12,"NA","NA","NA","NA","Y","Online Herbarium",6,12,1921,163
"189","https://midatlanticherbaria.org/portal/collections/individual/index.php?occid=11968867",40.564531,-80.113379,1945-04-28,"Y","Y","NA","NA","NA","Online Herbarium",4,28,1945,118
"190","https://midatlanticherbaria.org/portal/collections/individual/index.php?occid=11968863",40.568123,-78.451405,1922-05-28,"NA","Y","Y","NA","NA","Online Herbarium",5,28,1922,148
"191","https://midatlanticherbaria.org/portal/collections/individual/index.php?occid=11968951",40.568123,-78.451405,1929-06-15,"NA","NA","Y","NA","NA","Online Herbarium",6,15,1929,166
"192","https://midatlanticherbaria.org/portal/collections/individual/index.php?occid=11968950",40.568123,-78.451405,1929-06-15,"NA","NA","Y","NA","NA","Online Herbarium",6,15,1929,166
"193","https://midatlanticherbaria.org/portal/collections/individual/index.php?occid=11968960",40.568123,-78.451405,1929-06-15,"NA","NA","NA","Y","NA","Online Herbarium",6,15,1929,166
"194","https://midatlanticherbaria.org/portal/collections/individual/index.php?occid=11968865",40.57135421,-78.45328454,1922-05-28,"NA","NA","Y","NA","NA","Online Herbarium",5,28,1922,148
"195","https://midatlanticherbaria.org/portal/collections/individual/index.php?occid=18326049",40.572871,-75.887981,1915-07-06,"NA","NA","NA","Y","NA","Online Herbarium",7,6,1915,187
"196","https://midatlanticherbaria.org/portal/collections/individual/index.php?occid=11968868",40.57507,-80.06288,1924-07-06,"NA","NA","NA","Y","NA","Online Herbarium",7,6,1924,188
"197","https://midatlanticherbaria.org/portal/collections/individual/index.php?occid=18326052",40.576141,-76.008853,1939-05-14,"NA","Y","NA","NA","NA","Online Herbarium",5,14,1939,134
"198","https://midatlanticherbaria.org/portal/collections/individual/index.php?occid=17000119",40.588241,-75.867744,1952-07-21,"NA","NA","NA","Y","NA","Online Herbarium",7,21,1952,203
"199","https://midwestherbaria.org/portal/collections/individual/index.php?occid=14417278",40.594234,-79.970055,1928-05-13,"Y","Y","NA","NA","NA","Online Herbarium",5,13,1928,134
"200","https://midatlanticherbaria.org/portal/collections/individual/index.php?occid=11968872",40.59668,-79.97008,1928-05-13,"Y","Y","NA","NA","NA","Online Herbarium",5,13,1928,134
"201","https://midatlanticherbaria.org/portal/collections/individual/index.php?occid=11968871",40.597411,-79.998226,1945-07-24,"NA","NA","NA","NA","Y","Online Herbarium",7,24,1945,205
"202","https://midatlanticherbaria.org/portal/collections/individual/index.php?occid=19931107",40.610582,-74.165217,1925-05-16,"Y","Y","NA","NA","NA","Online Herbarium",5,16,1925,136
"203","https://midatlanticherbaria.org/portal/collections/individual/index.php?occid=19931000",40.612604,-74.1782,1902-05-12,"NA","Y","NA","NA","NA","Online Herbarium",5,12,1902,132
"204","https://midatlanticherbaria.org/portal/collections/individual/index.php?occid=11995944",40.623115,-78.278653,1978-07-25,"NA","NA","Y","Y","NA","Online Herbarium",7,25,1978,206
"205","https://midatlanticherbaria.org/portal/collections/individual/index.php?occid=12011155",40.6302777778,-75.9861111111,1999-06-06,"NA","Y","Y","Y","NA","Online Herbarium",6,6,1999,157
"206","https://midatlanticherbaria.org/portal/collections/individual/index.php?occid=11968873",40.63129,-80.093734,1945-07-19,"NA","NA","NA","Y","NA","Online Herbarium",7,19,1945,200
"207","https://midatlanticherbaria.org/portal/collections/individual/index.php?occid=18329698",40.632048,-73.712631,1903-05-10,"NA","Y","NA","NA","NA","Online Herbarium",5,10,1903,130
"208","https://midatlanticherbaria.org/portal/collections/individual/index.php?occid=18326057",40.632866,-75.981351,1954-06-16,"NA","NA","NA","Y","NA","Online Herbarium",6,16,1954,167
"209","https://midatlanticherbaria.org/portal/collections/individual/index.php?occid=11968874",40.6366,-80.08257,1921-06-18,"NA","NA","NA","NA","Y","Online Herbarium",6,18,1921,169
"210","https://midatlanticherbaria.org/portal/collections/individual/index.php?occid=11968861",40.64677,-78.19506,1904-05-17,"Y","Y","NA","NA","NA","Online Herbarium",5,17,1904,138
"211","https://midatlanticherbaria.org/portal/collections/individual/index.php?occid=12008094",40.64898,-78.8028,1951-07-20,"NA","NA","NA","Y","NA","Online Herbarium",7,20,1951,201
"212","https://midatlanticherbaria.org/portal/collections/individual/index.php?occid=12008085",40.649633,-78.80336,1953-05-02,"Y","Y","NA","NA","NA","Online Herbarium",5,2,1953,122
"213","https://midatlanticherbaria.org/portal/collections/individual/index.php?occid=17000110",40.652756,-75.62521,1908-06-20,"NA","NA","NA","Y","NA","Online Herbarium",6,20,1908,172
"214","https://midatlanticherbaria.org/portal/collections/individual/index.php?occid=18326045",40.656344,-75.62233,1911-05-14,"Y","Y","NA","NA","NA","Online Herbarium",5,14,1911,134
"215","https://midatlanticherbaria.org/portal/collections/individual/index.php?occid=11968968",40.678654,-80.100615,1945-07-19,"NA","NA","NA","Y","NA","Online Herbarium",7,19,1945,200
"216","https://midatlanticherbaria.org/portal/collections/individual/index.php?occid=12527122",40.681456,-77.738607,1931-06-20,"NA","NA","Y","NA","NA","Online Herbarium",6,20,1931,171
"217","https://midatlanticherbaria.org/portal/collections/individual/index.php?occid=24858962",40.693308,-77.497465,1940-06-11,"NA","NA","NA","NA","Y","Online Herbarium",6,11,1940,163
"218","https://midatlanticherbaria.org/portal/collections/individual/index.php?occid=24858961",40.693308,-77.497465,1940-06-11,"NA","NA","NA","NA","Y","Online Herbarium",6,11,1940,163
"219","https://midatlanticherbaria.org/portal/collections/individual/index.php?occid=18326048",40.696037,-75.626969,1913-07-19,"NA","NA","NA","Y","NA","Online Herbarium",7,19,1913,200
"220","https://midatlanticherbaria.org/portal/collections/individual/index.php?occid=17000118",40.696037,-75.626969,1910-05-05,"NA","Y","NA","NA","NA","Online Herbarium",5,5,1910,125
"221","https://midatlanticherbaria.org/portal/collections/individual/index.php?occid=18326101",40.699009,-75.858669,1937-05-21,"Y","Y","NA","NA","NA","Online Herbarium",5,21,1937,141
"222","https://midatlanticherbaria.org/portal/collections/individual/index.php?occid=12757264",40.699466,-75.861587,1937-05-21,"Y","Y","NA","NA","NA","Online Herbarium",5,21,1937,141
"223","https://midatlanticherbaria.org/portal/collections/individual/index.php?occid=24858972",40.700385,-75.820045,1938-06-30,"NA","NA","NA","NA","Y","Online Herbarium",6,30,1938,181
"224","https://midatlanticherbaria.org/portal/collections/individual/index.php?occid=12757276",40.700385,-75.820045,1938-06-30,"NA","NA","NA","Y","NA","Online Herbarium",6,30,1938,181
"225","https://midatlanticherbaria.org/portal/collections/individual/index.php?occid=11968957",40.70727,-78.619382,1908-07-24,"NA","NA","NA","Y","NA","Online Herbarium",7,24,1908,206
"226","https://midatlanticherbaria.org/portal/collections/individual/index.php?occid=11968843",40.70771,-79.714539,1935-05-25,"Y","Y","NA","NA","NA","Online Herbarium",5,25,1935,145
"227","https://midatlanticherbaria.org/portal/collections/individual/index.php?occid=11968889",40.715341,-78.518077,1908-07-24,"NA","NA","Y","Y","NA","Online Herbarium",7,24,1908,206
"228","https://midatlanticherbaria.org/portal/collections/individual/index.php?occid=17000111",40.716762,-75.557072,1916-07-16,"NA","NA","NA","Y","NA","Online Herbarium",7,16,1916,198
"229","https://midatlanticherbaria.org/portal/collections/individual/index.php?occid=18326040",40.720397,-75.553963,1916-07-16,"NA","NA","NA","Y","NA","Online Herbarium",7,16,1916,198
"230","https://midatlanticherbaria.org/portal/collections/individual/index.php?occid=11968914",40.720788,-75.858748,1938-06-30,"NA","NA","NA","NA","Y","Online Herbarium",6,30,1938,181
"231","https://midatlanticherbaria.org/portal/collections/individual/index.php?occid=11968844",40.72451,-79.924223,1913-04-20,"Y","Y","NA","NA","NA","Online Herbarium",4,20,1913,110
"232","https://midatlanticherbaria.org/portal/collections/individual/index.php?occid=24858926",40.72955,-77.76267,1937-05-18,"Y","Y","NA","NA","NA","Online Herbarium",5,18,1937,138
"233","https://midatlanticherbaria.org/portal/collections/individual/index.php?occid=11968961",40.730326,-77.763861,1958-06-25,"NA","NA","Y","Y","NA","Online Herbarium",6,25,1958,176
"234","https://midatlanticherbaria.org/portal/collections/individual/index.php?occid=18326041",40.748706,-75.7338,1910-04-30,"NA","Y","NA","NA","NA","Online Herbarium",4,30,1910,120
"235","https://midatlanticherbaria.org/portal/collections/individual/index.php?occid=17000113",40.748706,-75.7338,1915-07-25,"NA","NA","Y","Y","NA","Online Herbarium",7,25,1915,206
"236","https://midatlanticherbaria.org/portal/collections/individual/index.php?occid=17000115",40.748706,-75.7338,1910-04-30,"Y","Y","NA","NA","NA","Online Herbarium",4,30,1910,120
"237","https://midatlanticherbaria.org/portal/collections/individual/index.php?occid=18326043",40.748706,-75.7338,1915-07-25,"Y","Y","Y","Y","NA","Online Herbarium",7,25,1915,206
"238","https://midatlanticherbaria.org/portal/collections/individual/index.php?occid=11968826",40.750064,-79.672637,1950-05-25,"NA","Y","NA","NA","NA","Online Herbarium",5,25,1950,145
"239","https://midatlanticherbaria.org/portal/collections/individual/index.php?occid=11968931",40.75173157,-77.77830125,1947-06-02,"NA","Y","Y","NA","NA","Online Herbarium",6,2,1947,153
"240","https://midatlanticherbaria.org/portal/collections/individual/index.php?occid=19930995",40.753988,-73.360398,1911-07-20,"NA","NA","NA","Y","NA","Online Herbarium",7,20,1911,201
"241","https://midatlanticherbaria.org/portal/collections/individual/index.php?occid=19930996",40.753988,-73.360398,1911-07-20,"NA","NA","NA","Y","NA","Online Herbarium",7,20,1911,201
"242","https://midatlanticherbaria.org/portal/collections/individual/index.php?occid=19930993",40.753988,-73.360398,1911-07-20,"NA","NA","NA","Y","NA","Online Herbarium",7,20,1911,201
"243","https://midatlanticherbaria.org/portal/collections/individual/index.php?occid=19930994",40.753988,-73.360398,1911-07-20,"NA","NA","Y","Y","NA","Online Herbarium",7,20,1911,201
"244","https://midatlanticherbaria.org/portal/collections/individual/index.php?occid=18326102",40.758429,-75.944818,1908-07-01,"NA","NA","NA","Y","NA","Online Herbarium",7,1,1908,183
"245","https://midatlanticherbaria.org/portal/collections/individual/index.php?occid=24858963",40.758948,-77.355822,1955-08-09,"NA","NA","NA","NA","Y","Online Herbarium",8,9,1955,221
"246","https://midatlanticherbaria.org/portal/collections/individual/index.php?occid=12010900",40.76222,-77.96972,1996-05-17,"Y","Y","NA","NA","NA","Online Herbarium",5,17,1996,138
"247","https://midatlanticherbaria.org/portal/collections/individual/index.php?occid=18326114",40.765823,-76.652719,1940-07-19,"NA","NA","NA","NA","Y","Online Herbarium",7,19,1940,201
