"","reference","eventDate","bud","flower","fruit","seed_disperse","veg_only","dataset","month","day","year","jdate","march_temperature","april_temperature","may_temperature","june_temperature","july_temperature","august_temperature","sept_temperature","NA_L2CODE","NA_L2NAME","NA_L1CODE","NA_L1NAME","NA_L2KEY","NA_L1KEY","Shape_Leng","Shape_Area","decimalLongitude","decimalLatitude","date"
"712","https://portal.torcherbaria.org/portal/collections/individual/index.php?occid=28253674","1993-05-20","Y","Y",NA,NA,NA,"Online Herbarium",5,20,1993,140,-3.70000004768372,3.90000009536743,11.1999998092651,15.4000005722046,19.8000011444092,19.1000003814697,11.1000003814697,"5.2","MIXED WOOD SHIELD","5","NORTHERN FORESTS","5.2  MIXED WOOD SHIELD","5  NORTHERN FORESTS",1222701.54127,38097420463.7,-84.95431,44.82399,1900-05-20
"713","https://midatlanticherbaria.org/portal/collections/individual/index.php?occid=12009752","1994-05-21","Y","Y",NA,NA,NA,"Online Herbarium",5,21,1994,141,2.20000004768372,11.4000005722046,12.3000001907349,20.7000007629395,21.7000007629395,19,15.6999998092651,"8.4","OZARK/OUACHITA-APPALACHIAN FORESTS","8","EASTERN TEMPERATE FORESTS","8.4  OZARK/OUACHITA-APPALACHIAN FORESTS","8  EASTERN TEMPERATE FORESTS",6793228.13774,344088619037,-79.17758,39.78456,1900-05-21
"714","https://midatlanticherbaria.org/portal/collections/individual/index.php?occid=12009755","1994-05-21","Y","Y",NA,NA,NA,"Online Herbarium",5,21,1994,141,2.20000004768372,11.4000005722046,12.3000001907349,20.7000007629395,21.7000007629395,19,15.6999998092651,"8.4","OZARK/OUACHITA-APPALACHIAN FORESTS","8","EASTERN TEMPERATE FORESTS","8.4  OZARK/OUACHITA-APPALACHIAN FORESTS","8  EASTERN TEMPERATE FORESTS",6793228.13774,344088619037,-79.17758,39.78456,1900-05-21
"715","https://midatlanticherbaria.org/portal/collections/individual/index.php?occid=12009753","1994-05-12","Y","Y",NA,NA,NA,"Online Herbarium",5,12,1994,132,0.200000002980232,9.40000057220459,12.1000003814697,20.2000007629395,22.1000003814697,19.5,15.9000005722046,"5.3","ATLANTIC HIGHLANDS","5","NORTHERN FORESTS","5.3  ATLANTIC HIGHLANDS","5  NORTHERN FORESTS",1357092.4693,21835391920.3,-79.059994,41.354229,1900-05-12
"716","https://midatlanticherbaria.org/portal/collections/individual/index.php?occid=12009749","1994-05-12","Y","Y",NA,NA,NA,"Online Herbarium",5,12,1994,132,0.200000002980232,9.40000057220459,12.1000003814697,20.2000007629395,22.1000003814697,19.5,15.9000005722046,"5.3","ATLANTIC HIGHLANDS","5","NORTHERN FORESTS","5.3  ATLANTIC HIGHLANDS","5  NORTHERN FORESTS",1357092.4693,21835391920.3,-79.059994,41.354229,1900-05-12
"717","https://midatlanticherbaria.org/portal/collections/individual/index.php?occid=12009750","1994-05-12","Y","Y",NA,NA,NA,"Online Herbarium",5,12,1994,132,0.200000002980232,9.40000057220459,12.1000003814697,20.2000007629395,22.1000003814697,19.5,15.9000005722046,"5.3","ATLANTIC HIGHLANDS","5","NORTHERN FORESTS","5.3  ATLANTIC HIGHLANDS","5  NORTHERN FORESTS",1357092.4693,21835391920.3,-79.059994,41.354229,1900-05-12
"718","https://neherbaria.org/portal/collections/individual/index.php?occid=1385589","1994-05-01","Y","Y",NA,NA,NA,"Online Herbarium",5,1,1994,121,-0.100000001490116,8.40000057220459,12.8000001907349,20.2000007629395,22.8999996185303,19.5,15.1999998092651,"8.1","MIXED WOOD PLAINS","8","EASTERN TEMPERATE FORESTS","8.1  MIXED WOOD PLAINS","8  EASTERN TEMPERATE FORESTS",9752633.62823,160748671110,-71.58339,42.74934,1900-05-01
"719","https://midatlanticherbaria.org/portal/collections/individual/index.php?occid=12009748","1994-06-04",NA,"Y","Y",NA,NA,"Online Herbarium",6,4,1994,155,0.600000023841858,10.3000001907349,12.9000005722046,21,22.8999996185303,19.7000007629395,16.2000007629395,"8.4","OZARK/OUACHITA-APPALACHIAN FORESTS","8","EASTERN TEMPERATE FORESTS","8.4  OZARK/OUACHITA-APPALACHIAN FORESTS","8  EASTERN TEMPERATE FORESTS",6793228.13774,344088619037,-78.87135,40.51375,1900-06-04
"720","https://midatlanticherbaria.org/portal/collections/individual/index.php?occid=12009754","1994-05-13",NA,"Y",NA,NA,NA,"Online Herbarium",5,13,1994,133,0.200000002980232,9.40000057220459,12.1000003814697,20.2000007629395,22.1000003814697,19.5,15.9000005722046,"8.4","OZARK/OUACHITA-APPALACHIAN FORESTS","8","EASTERN TEMPERATE FORESTS","8.4  OZARK/OUACHITA-APPALACHIAN FORESTS","8  EASTERN TEMPERATE FORESTS",6793228.13774,344088619037,-79.3497,41.25453,1900-05-13
"721","https://cch2.org/portal/collections/individual/index.php?occid=2069776","1994-07-26",NA,NA,"Y","Y",NA,"Online Herbarium",7,26,1994,207,-0.800000011920929,7.80000019073486,10.1999998092651,18.3000011444092,20,17.6000003814697,14.3000001907349,"5.3","ATLANTIC HIGHLANDS","5","NORTHERN FORESTS","5.3  ATLANTIC HIGHLANDS","5  NORTHERN FORESTS",1357092.4693,21835391920.3,-78.906667,41.861944,1900-07-26
"722","https://sernecportal.org/portal/collections/individual/index.php?occid=8955048","1994-07-26",NA,NA,"Y","Y",NA,"Online Herbarium",7,26,1994,207,-0.800000011920929,7.80000019073486,10.1999998092651,18.3000011444092,20,17.6000003814697,14.3000001907349,"5.3","ATLANTIC HIGHLANDS","5","NORTHERN FORESTS","5.3  ATLANTIC HIGHLANDS","5  NORTHERN FORESTS",1357092.4693,21835391920.3,-78.906667,41.861944,1900-07-26
"723","https://sernecportal.org/portal/collections/individual/index.php?occid=16577795","1994-07-26",NA,NA,"Y","Y",NA,"Online Herbarium",7,26,1994,207,-0.800000011920929,7.80000019073486,10.1999998092651,18.3000011444092,20,17.6000003814697,14.3000001907349,"5.3","ATLANTIC HIGHLANDS","5","NORTHERN FORESTS","5.3  ATLANTIC HIGHLANDS","5  NORTHERN FORESTS",1357092.4693,21835391920.3,-78.906667,41.861944,1900-07-26
"724","https://midatlanticherbaria.org/portal/collections/individual/index.php?occid=12757289","1994-08-09",NA,NA,NA,"Y",NA,"Online Herbarium",8,9,1994,221,-0.100000001490116,9.90000057220459,12.6999998092651,20.2000007629395,22.1000003814697,18.8000011444092,15.6000003814697,"5.3","ATLANTIC HIGHLANDS","5","NORTHERN FORESTS","5.3  ATLANTIC HIGHLANDS","5  NORTHERN FORESTS",466309.632614,4854004413.29,-75.711864,41.160164,1900-08-09
"725","https://midatlanticherbaria.org/portal/collections/individual/index.php?occid=28203217","1995-05-12","Y","Y",NA,NA,NA,"Online Herbarium",5,12,1995,132,4.59999990463257,8.5,14.6000003814697,21.1000003814697,22.8000011444092,24,16.2000007629395,"8.4","OZARK/OUACHITA-APPALACHIAN FORESTS","8","EASTERN TEMPERATE FORESTS","8.4  OZARK/OUACHITA-APPALACHIAN FORESTS","8  EASTERN TEMPERATE FORESTS",6793228.13774,344088619037,-79.270833,40.123611,1900-05-12
"726","https://midatlanticherbaria.org/portal/collections/individual/index.php?occid=12009745","1995-05-20","Y","Y",NA,NA,NA,"Online Herbarium",5,20,1995,140,4.40000009536743,8.10000038146973,14.6000003814697,21.2000007629395,23.1000003814697,24,16.5,"8.4","OZARK/OUACHITA-APPALACHIAN FORESTS","8","EASTERN TEMPERATE FORESTS","8.4  OZARK/OUACHITA-APPALACHIAN FORESTS","8  EASTERN TEMPERATE FORESTS",6793228.13774,344088619037,-79.64545,40.91223,1900-05-20
"727","https://midatlanticherbaria.org/portal/collections/individual/index.php?occid=12009327","1995-07-02",NA,NA,"Y",NA,NA,"Online Herbarium",7,2,1995,183,6.5,10.8000001907349,16,21,24.5,23.7000007629395,18.3000011444092,"8.4","OZARK/OUACHITA-APPALACHIAN FORESTS","8","EASTERN TEMPERATE FORESTS","8.4  OZARK/OUACHITA-APPALACHIAN FORESTS","8  EASTERN TEMPERATE FORESTS",6793228.13774,344088619037,-78.13333,39.73333,1900-07-02
"728","https://midatlanticherbaria.org/portal/collections/individual/index.php?occid=12009324","1995-06-05",NA,NA,"Y",NA,NA,"Online Herbarium",6,5,1995,156,2,5.5,12.6000003814697,19.6000003814697,21.5,22.3999996185303,14.4000005722046,"5.3","ATLANTIC HIGHLANDS","5","NORTHERN FORESTS","5.3  ATLANTIC HIGHLANDS","5  NORTHERN FORESTS",1357092.4693,21835391920.3,-79.505604,41.605616,1900-06-05
"729","https://midatlanticherbaria.org/portal/collections/individual/index.php?occid=12009275","1995-07-22",NA,NA,"Y","Y",NA,"Online Herbarium",7,22,1995,203,2.40000009536743,5.7000002861023,13,19.6000003814697,21.5,22.3000011444092,15,"5.3","ATLANTIC HIGHLANDS","5","NORTHERN FORESTS","5.3  ATLANTIC HIGHLANDS","5  NORTHERN FORESTS",1357092.4693,21835391920.3,-79.31667,41.76667,1900-07-22
"730","CBU2562","1995-08-15",NA,NA,"Y","Y",NA,"ECSmith",8,15,1995,227,-2.29999995231628,1.39999997615814,6.30000019073486,13,17.8000011444092,17.3000011444092,12.5,"5.3","ATLANTIC HIGHLANDS","5","NORTHERN FORESTS","5.3  ATLANTIC HIGHLANDS","5  NORTHERN FORESTS",1116323.53198,10621484451.2,-59.8987928,46.0850775,1900-08-15
"731","https://midatlanticherbaria.org/portal/collections/individual/index.php?occid=12009326","1995-07-01",NA,NA,NA,"Y",NA,"Online Herbarium",7,1,1995,182,4.90000009536743,8.60000038146973,14.3000001907349,20.6000003814697,22.5,23.6000003814697,16.5,"8.4","OZARK/OUACHITA-APPALACHIAN FORESTS","8","EASTERN TEMPERATE FORESTS","8.4  OZARK/OUACHITA-APPALACHIAN FORESTS","8  EASTERN TEMPERATE FORESTS",6793228.13774,344088619037,-79.73726,39.763338,1900-07-01
"732","https://midatlanticherbaria.org/portal/collections/individual/index.php?occid=12010735","1995-06-30",NA,NA,NA,"Y",NA,"Online Herbarium",6,30,1995,181,6.5,10.8000001907349,16,21,24.5,23.7000007629395,18.3000011444092,"8.4","OZARK/OUACHITA-APPALACHIAN FORESTS","8","EASTERN TEMPERATE FORESTS","8.4  OZARK/OUACHITA-APPALACHIAN FORESTS","8  EASTERN TEMPERATE FORESTS",6793228.13774,344088619037,-78.367236,39.765918,1900-06-30
"733","https://midatlanticherbaria.org/portal/collections/individual/index.php?occid=12010734","1996-05-05","Y","Y",NA,NA,NA,"Online Herbarium",5,5,1996,126,1.5,10.1999998092651,14.5,20.8999996185303,21,21.1000003814697,17.5,"8.4","OZARK/OUACHITA-APPALACHIAN FORESTS","8","EASTERN TEMPERATE FORESTS","8.4  OZARK/OUACHITA-APPALACHIAN FORESTS","8  EASTERN TEMPERATE FORESTS",6793228.13774,344088619037,-78.683333,39.833333,1900-05-05
"734","https://midatlanticherbaria.org/portal/collections/individual/index.php?occid=12010900","1996-05-17","Y","Y",NA,NA,NA,"Online Herbarium",5,17,1996,138,-0.200000002980232,8.69999980926514,13.6000003814697,20.2000007629395,20.5,20.8999996185303,17.1000003814697,"8.4","OZARK/OUACHITA-APPALACHIAN FORESTS","8","EASTERN TEMPERATE FORESTS","8.4  OZARK/OUACHITA-APPALACHIAN FORESTS","8  EASTERN TEMPERATE FORESTS",6793228.13774,344088619037,-77.96972,40.76222,1900-05-17
"735","https://neherbaria.org/portal/collections/individual/index.php?occid=1428602","1996-05-26","Y","Y",NA,NA,NA,"Online Herbarium",5,26,1996,147,-0.400000005960464,7.30000019073486,12.9000005722046,19.2000007629395,20.3000011444092,20.1000003814697,16.2000007629395,"8.1","MIXED WOOD PLAINS","8","EASTERN TEMPERATE FORESTS","8.1  MIXED WOOD PLAINS","8  EASTERN TEMPERATE FORESTS",9752633.62823,160748671110,-72.32611,42.09337,1900-05-26
"736","https://neherbaria.org/portal/collections/individual/index.php?occid=1428613","1996-05-10","Y","Y",NA,NA,NA,"Online Herbarium",5,10,1996,131,-0.200000002980232,7.5,13,19.5,20.5,20.8000011444092,16.5,"5.3","ATLANTIC HIGHLANDS","5","NORTHERN FORESTS","5.3  ATLANTIC HIGHLANDS","5  NORTHERN FORESTS",4392637.73784,160162093148,-72.85683,42.16227,1900-05-10
"737","https://neherbaria.org/portal/collections/individual/index.php?occid=1428605","1996-06-02",NA,"Y","Y",NA,NA,"Online Herbarium",6,2,1996,154,-0.200000002980232,7.5,13,19.5,20.5,20.8000011444092,16.5,"5.3","ATLANTIC HIGHLANDS","5","NORTHERN FORESTS","5.3  ATLANTIC HIGHLANDS","5  NORTHERN FORESTS",4392637.73784,160162093148,-72.82033,42.20905,1900-06-02
"738","https://neherbaria.org/portal/collections/individual/index.php?occid=1428606","1996-07-14",NA,NA,"Y","Y",NA,"Online Herbarium",7,14,1996,196,-0.200000002980232,7.5,13,19.5,20.5,20.8000011444092,16.5,"5.3","ATLANTIC HIGHLANDS","5","NORTHERN FORESTS","5.3  ATLANTIC HIGHLANDS","5  NORTHERN FORESTS",4392637.73784,160162093148,-72.85683,42.16227,1900-07-14
"739","https://midatlanticherbaria.org/portal/collections/individual/index.php?occid=12010903","1997-05-18","Y","Y",NA,NA,NA,"Online Herbarium",5,18,1997,138,1.80000007152557,7.2000002861023,11.9000005722046,18.6000003814697,20.8000011444092,19.1000003814697,15.6999998092651,"5.3","ATLANTIC HIGHLANDS","5","NORTHERN FORESTS","5.3  ATLANTIC HIGHLANDS","5  NORTHERN FORESTS",466309.632614,4854004413.29,-75.42611111111,41.02055555555,1900-05-18
"740","https://midatlanticherbaria.org/portal/collections/individual/index.php?occid=12010902","1997-05-17","Y","Y",NA,NA,NA,"Online Herbarium",5,17,1997,137,1.10000002384186,6.59999990463257,11,18.6000003814697,20,18.5,15.1999998092651,"5.3","ATLANTIC HIGHLANDS","5","NORTHERN FORESTS","5.3  ATLANTIC HIGHLANDS","5  NORTHERN FORESTS",466309.632614,4854004413.29,-75.50527777777,41.03833333333,1900-05-17
"741","https://midatlanticherbaria.org/portal/collections/individual/index.php?occid=12010462","1997-05-17","Y","Y",NA,NA,NA,"Online Herbarium",5,17,1997,137,1.10000002384186,6.59999990463257,11,18.6000003814697,20,18.5,15.1999998092651,"5.3","ATLANTIC HIGHLANDS","5","NORTHERN FORESTS","5.3  ATLANTIC HIGHLANDS","5  NORTHERN FORESTS",466309.632614,4854004413.29,-75.508865,41.047492,1900-05-17
"742","https://midatlanticherbaria.org/portal/collections/individual/index.php?occid=12009642","1997-06-18","Y","Y","Y",NA,NA,"Online Herbarium",6,18,1997,169,1.20000004768372,6.5,10.6000003814697,18.1000003814697,19.8999996185303,18.3000011444092,14.9000005722046,"5.3","ATLANTIC HIGHLANDS","5","NORTHERN FORESTS","5.3  ATLANTIC HIGHLANDS","5  NORTHERN FORESTS",1357092.4693,21835391920.3,-78.262889,41.355347,1900-06-18
"743","https://midatlanticherbaria.org/portal/collections/individual/index.php?occid=12010464","1997-07-10",NA,NA,"Y","Y",NA,"Online Herbarium",7,10,1997,191,1.80000007152557,7.2000002861023,11.9000005722046,18.6000003814697,20.8000011444092,19.1000003814697,15.6999998092651,"5.3","ATLANTIC HIGHLANDS","5","NORTHERN FORESTS","5.3  ATLANTIC HIGHLANDS","5  NORTHERN FORESTS",466309.632614,4854004413.29,-75.4275,41.02083333333,1900-07-10
"744","https://midatlanticherbaria.org/portal/collections/individual/index.php?occid=12010465","1997-07-09",NA,NA,"Y","Y",NA,"Online Herbarium",7,9,1997,190,1.10000002384186,6.59999990463257,11,18.6000003814697,20,18.5,15.1999998092651,"5.3","ATLANTIC HIGHLANDS","5","NORTHERN FORESTS","5.3  ATLANTIC HIGHLANDS","5  NORTHERN FORESTS",466309.632614,4854004413.29,-75.50222222222,41.03777777777,1900-07-09
"745","https://midatlanticherbaria.org/portal/collections/individual/index.php?occid=12010463","1997-07-09",NA,NA,"Y",NA,NA,"Online Herbarium",7,9,1997,190,1.10000002384186,6.59999990463257,11,18.6000003814697,20,18.5,15.1999998092651,"5.3","ATLANTIC HIGHLANDS","5","NORTHERN FORESTS","5.3  ATLANTIC HIGHLANDS","5  NORTHERN FORESTS",466309.632614,4854004413.29,-75.50222222222,41.03777777777,1900-07-09
"746","https://midatlanticherbaria.org/portal/collections/individual/index.php?occid=12010017","1998-07-05",NA,NA,"Y","Y",NA,"Online Herbarium",7,5,1998,186,3.70000004768372,9.10000038146973,16.8999996185303,18.2000007629395,20.3000011444092,20.6000003814697,17.2000007629395,"5.3","ATLANTIC HIGHLANDS","5","NORTHERN FORESTS","5.3  ATLANTIC HIGHLANDS","5  NORTHERN FORESTS",466309.632614,4854004413.29,-75.5025,41.04027777777,1900-07-05
"747","ECS015424","1998-07-22",NA,NA,"Y","Y",NA,"ECSmith",7,22,1998,203,0,5.5,12.6999998092651,14.6999998092651,18.8999996185303,18.3000011444092,14,"5.3","ATLANTIC HIGHLANDS","5","NORTHERN FORESTS","5.3  ATLANTIC HIGHLANDS","5  NORTHERN FORESTS",2253259.42745,34832590316.9,-65.0103177,44.6829064,1900-07-22
"748","https://midatlanticherbaria.org/portal/collections/individual/index.php?occid=12010018","1998-07-05",NA,NA,NA,"Y",NA,"Online Herbarium",7,5,1998,186,3.70000004768372,9.10000038146973,16.8999996185303,18.2000007629395,20.3000011444092,20.6000003814697,17.2000007629395,"5.3","ATLANTIC HIGHLANDS","5","NORTHERN FORESTS","5.3  ATLANTIC HIGHLANDS","5  NORTHERN FORESTS",466309.632614,4854004413.29,-75.50527777777,41.03833333333,1900-07-05
"749","https://midatlanticherbaria.org/portal/collections/individual/index.php?occid=12011155","1999-06-06",NA,"Y","Y","Y",NA,"Online Herbarium",6,6,1999,157,2.29999995231628,9.10000038146973,15.6999998092651,20.6000003814697,24.2000007629395,20.8000011444092,18.2000007629395,"8.4","OZARK/OUACHITA-APPALACHIAN FORESTS","8","EASTERN TEMPERATE FORESTS","8.4  OZARK/OUACHITA-APPALACHIAN FORESTS","8  EASTERN TEMPERATE FORESTS",6793228.13774,344088619037,-75.9861111111,40.6302777778,1900-06-06
"750","https://sernecportal.org/portal/collections/individual/index.php?occid=8955050","1999-07-02",NA,NA,"Y",NA,NA,"Online Herbarium",7,2,1999,183,0.400000005960464,7.2000002861023,13.6999998092651,18.8000011444092,22,18.8999996185303,16.2000007629395,"5.3","ATLANTIC HIGHLANDS","5","NORTHERN FORESTS","5.3  ATLANTIC HIGHLANDS","5  NORTHERN FORESTS",466309.632614,4854004413.29,-74.580667,41.598833,1900-07-02
"751","https://sernecportal.org/portal/collections/individual/index.php?occid=8955059","1999-07-14",NA,NA,"Y","Y",NA,"Online Herbarium",7,14,1999,195,1.10000002384186,6.7000002861023,14.1999998092651,19.3000011444092,22,19.7000007629395,17.2000007629395,"8.1","MIXED WOOD PLAINS","8","EASTERN TEMPERATE FORESTS","8.1  MIXED WOOD PLAINS","8  EASTERN TEMPERATE FORESTS",9752633.62823,160748671110,-69.071167,44.226333,1900-07-14
"752","https://nansh.org/portal/collections/individual/index.php?occid=16634836","2000-07-19",NA,NA,"Y","Y",NA,"Online Herbarium",7,19,2000,201,7.30000019073486,9.80000019073486,16.3000011444092,20.5,21.2000007629395,21,16.7000007629395,"8.4","OZARK/OUACHITA-APPALACHIAN FORESTS","8","EASTERN TEMPERATE FORESTS","8.4  OZARK/OUACHITA-APPALACHIAN FORESTS","8  EASTERN TEMPERATE FORESTS",6793228.13774,344088619037,-77.437377,39.763389,1900-07-19
"753","https://cch2.org/portal/collections/individual/index.php?occid=4566546","2001-05-04","Y","Y",NA,NA,NA,"Online Herbarium",5,4,2001,124,-1.20000004768372,7.2000002861023,13.6999998092651,19.2000007629395,19.3000011444092,21.6000003814697,15.6999998092651,"5.3","ATLANTIC HIGHLANDS","5","NORTHERN FORESTS","5.3  ATLANTIC HIGHLANDS","5  NORTHERN FORESTS",4392637.73784,160162093148,-71.197157,43.120392,1900-05-04
"754","https://midatlanticherbaria.org/portal/collections/individual/index.php?occid=12013632","2001-06-28",NA,NA,"Y","Y",NA,"Online Herbarium",6,28,2001,179,0.200000002980232,10.5,14.9000005722046,19.2000007629395,20.5,21.3999996185303,15.1000003814697,"8.4","OZARK/OUACHITA-APPALACHIAN FORESTS","8","EASTERN TEMPERATE FORESTS","8.4  OZARK/OUACHITA-APPALACHIAN FORESTS","8  EASTERN TEMPERATE FORESTS",6793228.13774,344088619037,-78.072895,40.888146,1900-06-28
"755","https://midatlanticherbaria.org/portal/collections/individual/index.php?occid=12012762","2001-06-28",NA,NA,"Y","Y",NA,"Online Herbarium",6,28,2001,179,0.200000002980232,10.5,14.9000005722046,19.2000007629395,20.5,21.3999996185303,15.1000003814697,"8.4","OZARK/OUACHITA-APPALACHIAN FORESTS","8","EASTERN TEMPERATE FORESTS","8.4  OZARK/OUACHITA-APPALACHIAN FORESTS","8  EASTERN TEMPERATE FORESTS",6793228.13774,344088619037,-78.06250534,40.89127017,1900-06-28
"756","https://portal.torcherbaria.org/portal/collections/individual/index.php?occid=31437288","2001-07-15",NA,NA,"Y","Y",NA,"Online Herbarium",7,15,2001,196,-0.5,5.40000009536743,12.5,18,18.3999996185303,20.3000011444092,16,"8.1","MIXED WOOD PLAINS","8","EASTERN TEMPERATE FORESTS","8.1  MIXED WOOD PLAINS","8  EASTERN TEMPERATE FORESTS",9752633.62823,160748671110,-67.937317,44.4633,1900-07-15
"757","https://nansh.org/portal/collections/individual/index.php?occid=24077838","2001-07-14",NA,NA,"Y",NA,NA,"Online Herbarium",7,14,2001,195,-0.5,5.40000009536743,12.5,18,18.3999996185303,20.3000011444092,16,"8.1","MIXED WOOD PLAINS","8","EASTERN TEMPERATE FORESTS","8.1  MIXED WOOD PLAINS","8  EASTERN TEMPERATE FORESTS",9752633.62823,160748671110,-67.93997,44.49866,1900-07-14
"758","https://neherbaria.org/portal/collections/individual/index.php?occid=1149304","2001-07-14",NA,NA,"Y",NA,NA,"Online Herbarium",7,14,2001,195,-0.5,5.40000009536743,12.5,18,18.3999996185303,20.3000011444092,16,"8.1","MIXED WOOD PLAINS","8","EASTERN TEMPERATE FORESTS","8.1  MIXED WOOD PLAINS","8  EASTERN TEMPERATE FORESTS",9752633.62823,160748671110,-67.93997,44.49866,1900-07-14
"759","https://portal.torcherbaria.org/portal/collections/individual/index.php?occid=31437269","2001-07-02",NA,NA,NA,"Y",NA,"Online Herbarium",7,2,2001,183,0.800000011920929,8.69999980926514,14.3000001907349,20,20.2000007629395,23,17.1000003814697,"8.1","MIXED WOOD PLAINS","8","EASTERN TEMPERATE FORESTS","8.1  MIXED WOOD PLAINS","8  EASTERN TEMPERATE FORESTS",9752633.62823,160748671110,-71.733333,41.641667,1900-07-02
"760","https://neherbaria.org/portal/collections/individual/index.php?occid=3386983","2001-07-15",NA,NA,NA,"Y",NA,"Online Herbarium",7,15,2001,196,-0.5,5.40000009536743,12.5,18,18.3999996185303,20.3000011444092,16,"8.1","MIXED WOOD PLAINS","8","EASTERN TEMPERATE FORESTS","8.1  MIXED WOOD PLAINS","8  EASTERN TEMPERATE FORESTS",9752633.62823,160748671110,-67.93997,44.49866,1900-07-15
"761","https://midatlanticherbaria.org/portal/collections/individual/index.php?occid=20430606","2002-04-30","Y","Y",NA,NA,NA,"Online Herbarium",4,30,2002,120,4.5,11.5,14.1999998092651,21,23.5,22.5,18.8000011444092,"8.4","OZARK/OUACHITA-APPALACHIAN FORESTS","8","EASTERN TEMPERATE FORESTS","8.4  OZARK/OUACHITA-APPALACHIAN FORESTS","8  EASTERN TEMPERATE FORESTS",6793228.13774,344088619037,-78.897264,39.581897,1900-04-30
"762","https://sernecportal.org/portal/collections/individual/index.php?occid=16572670","2002-04-30","Y","Y",NA,NA,NA,"Online Herbarium",4,30,2002,120,5.09999990463257,10.6999998092651,13.1999998092651,19.8000011444092,23.8999996185303,24.1000003814697,20.6000003814697,"8.5","MISSISSIPPI ALLUVIAL AND SOUTHEAST USA COASTAL PLAINS","8","EASTERN TEMPERATE FORESTS","8.5  MISSISSIPPI ALLUVIAL AND SOUTHEAST USA COASTAL PLAINS","8  EASTERN TEMPERATE FORESTS",1147122.03911,2095677660.07,-72.8477,40.856867,1900-04-30
"763","https://midwestherbaria.org/portal/collections/individual/index.php?occid=30358477","2002-05-07","Y","Y",NA,NA,NA,"Online Herbarium",5,7,2002,127,3.90000009536743,10.6999998092651,13.6000003814697,20.2000007629395,23.6000003814697,23.2000007629395,19.1000003814697,"5.3","ATLANTIC HIGHLANDS","5","NORTHERN FORESTS","5.3  ATLANTIC HIGHLANDS","5  NORTHERN FORESTS",4392637.73784,160162093148,-74.253506,41.050026,1900-05-07
"764","https://sernecportal.org/portal/collections/individual/index.php?occid=16578600","2002-05-07","Y","Y",NA,NA,NA,"Online Herbarium",5,7,2002,127,3.90000009536743,10.6999998092651,13.6000003814697,20.2000007629395,23.6000003814697,23.2000007629395,19.1000003814697,"5.3","ATLANTIC HIGHLANDS","5","NORTHERN FORESTS","5.3  ATLANTIC HIGHLANDS","5  NORTHERN FORESTS",4392637.73784,160162093148,-74.25148,41.06299,1900-05-07
"765","https://neherbaria.org/portal/collections/individual/index.php?occid=1428608","2002-05-09","Y","Y",NA,NA,NA,"Online Herbarium",5,9,2002,129,2.40000009536743,8.80000019073486,12.6000003814697,18.5,22.2000007629395,21.8999996185303,18,"8.1","MIXED WOOD PLAINS","8","EASTERN TEMPERATE FORESTS","8.1  MIXED WOOD PLAINS","8  EASTERN TEMPERATE FORESTS",9752633.62823,160748671110,-72.53952,42.1155,1900-05-09
"766","https://neherbaria.org/portal/collections/individual/index.php?occid=1428609","2002-05-08",NA,"Y",NA,NA,NA,"Online Herbarium",5,8,2002,128,2.40000009536743,8.80000019073486,12.6000003814697,18.5,22.2000007629395,21.8999996185303,18,"8.1","MIXED WOOD PLAINS","8","EASTERN TEMPERATE FORESTS","8.1  MIXED WOOD PLAINS","8  EASTERN TEMPERATE FORESTS",9752633.62823,160748671110,-72.53952,42.1155,1900-05-08
"767","https://midatlanticherbaria.org/portal/collections/individual/index.php?occid=12527064","2003-05-13","Y","Y",NA,NA,NA,"Online Herbarium",5,13,2003,133,5.80000019073486,10.1000003814697,14.5,19.5,23.3000011444092,23.8000011444092,18.8999996185303,"8.5","MISSISSIPPI ALLUVIAL AND SOUTHEAST USA COASTAL PLAINS","8","EASTERN TEMPERATE FORESTS","8.5  MISSISSIPPI ALLUVIAL AND SOUTHEAST USA COASTAL PLAINS","8  EASTERN TEMPERATE FORESTS",5475122.67071,26026341919.2,-74.8039,39.7831,1900-05-13
"768","https://midatlanticherbaria.org/portal/collections/individual/index.php?occid=12011648","2003-05-09","Y","Y",NA,NA,NA,"Online Herbarium",5,9,2003,129,1.70000004768372,7.7000002861023,12.3000001907349,17,20.1000003814697,20.6000003814697,15.3000001907349,"5.3","ATLANTIC HIGHLANDS","5","NORTHERN FORESTS","5.3  ATLANTIC HIGHLANDS","5  NORTHERN FORESTS",1357092.4693,21835391920.3,-78.97333,41.37667,1900-05-09
"769","https://midatlanticherbaria.org/portal/collections/individual/index.php?occid=12008188","2003-05-22",NA,"Y",NA,NA,NA,"Online Herbarium",5,22,2003,142,2.20000004768372,7.2000002861023,12.5,17.5,21.2000007629395,21.3999996185303,16.6000003814697,"5.3","ATLANTIC HIGHLANDS","5","NORTHERN FORESTS","5.3  ATLANTIC HIGHLANDS","5  NORTHERN FORESTS",466309.632614,4854004413.29,-75.17583333333,41.43472222222,1900-05-22
